id,img_name,shape,center,radius,color,thickness,filled,box_corner,box_length,box_width
206,img206.png,circle,"(54, 226)",0,"(0.7450980392156863, 0.3843137254901961, 0.3764705882352941)",7,False,"(51, 223)",7,7
207,img207.png,circle,"(138, 86)",44,"(0.32941176470588235, 0.592156862745098, 0.27058823529411763)",7,False,"(91, 39)",95,95
208,img208.png,circle,"(421, 208)",71,"(0.7686274509803922, 0.4745098039215686, 0.2)",6,False,"(347, 134)",148,148
209,img209.png,circle,"(324, 127)",62,"(0.6705882352941176, 0.7411764705882353, 0.0196078431372549)",4,False,"(260, 63)",128,128
210,img210.png,circle,"(410, 150)",73,"(0.12549019607843137, 0.5058823529411764, 0.8666666666666667)",3,False,"(336, 76)",149,149
211,img211.png,circle,"(22, 412)",1,"(0.47843137254901963, 0.396078431372549, 0.38823529411764707)",7,False,"(18, 408)",9,9
212,img212.png,circle,"(286, 408)",54,"(0.7843137254901961, 0.30196078431372547, 0.15294117647058825)",8,False,"(228, 350)",116,116
213,img213.png,circle,"(77, 421)",54,"(0.6862745098039216, 0.396078431372549, 0.5843137254901961)",10,False,"(18, 362)",118,118
214,img214.png,circle,"(445, 276)",46,"(0.6431372549019608, 0.5764705882352941, 0.16470588235294117)",0,False,"(399, 230)",92,92
215,img215.png,circle,"(268, 125)",28,"(0.8117647058823529, 0.6705882352941176, 0.27058823529411763)",8,False,"(236, 93)",64,64
216,img216.png,circle,"(81, 365)",69,"(0.34901960784313724, 0.43137254901960786, 0.0)",9,False,"(8, 292)",147,147
217,img217.png,circle,"(77, 238)",34,"(0.5058823529411764, 0.5725490196078431, 0.8274509803921568)",9,False,"(39, 200)",77,77
218,img218.png,circle,"(115, 388)",95,"(0.5137254901960784, 0.36470588235294116, 0.9137254901960784)",2,False,"(19, 292)",192,192
219,img219.png,circle,"(294, 338)",52,"(0.5450980392156862, 0.9098039215686274, 0.9254901960784314)",4,False,"(240, 284)",108,108
220,img220.png,circle,"(146, 188)",103,"(0.6901960784313725, 0.4392156862745098, 0.9882352941176471)",7,False,"(40, 82)",213,213
221,img221.png,circle,"(105, 336)",51,"(0.8980392156862745, 0.6941176470588235, 0.8352941176470589)",2,False,"(53, 284)",104,104
222,img222.png,circle,"(223, 87)",26,"(0.8156862745098039, 0.27058823529411763, 0.6862745098039216)",4,False,"(195, 59)",56,56
223,img223.png,circle,"(172, 395)",107,"(0.4196078431372549, 0.7803921568627451, 0.803921568627451)",9,False,"(61, 284)",223,223
224,img224.png,circle,"(411, 218)",93,"(0.06274509803921569, 0.8941176470588236, 0.8980392156862745)",5,False,"(316, 123)",191,191
225,img225.png,circle,"(396, 408)",90,"(0.5843137254901961, 0.8588235294117647, 0.6078431372549019)",3,False,"(305, 317)",183,183
226,img226.png,circle,"(85, 141)",24,"(0.3333333333333333, 0.21176470588235294, 0.3411764705882353)",0,False,"(61, 117)",48,48
227,img227.png,circle,"(177, 221)",49,"(0.5529411764705883, 0.1607843137254902, 0.5803921568627451)",5,False,"(126, 170)",103,103
228,img228.png,circle,"(313, 283)",127,"(0.1568627450980392, 0.49019607843137253, 0.7725490196078432)",0,False,"(186, 156)",254,254
229,img229.png,circle,"(254, 380)",73,"(0.6823529411764706, 0.9215686274509803, 0.17254901960784313)",3,False,"(180, 306)",149,149
230,img230.png,circle,"(109, 174)",85,"(0.7372549019607844, 0.10588235294117647, 0.7176470588235294)",-1,True,"(25, 90)",169,169
231,img231.png,circle,"(245, 374)",123,"(0.043137254901960784, 0.0392156862745098, 0.9686274509803922)",4,False,"(120, 249)",250,250
232,img232.png,circle,"(256, 308)",46,"(0.5568627450980392, 0.26666666666666666, 0.050980392156862744)",4,False,"(208, 260)",96,96
233,img233.png,circle,"(432, 394)",73,"(0.5529411764705883, 0.5882352941176471, 0.8470588235294118)",6,False,"(356, 318)",152,152
234,img234.png,circle,"(193, 131)",71,"(0.8431372549019608, 0.23529411764705882, 0.5254901960784314)",1,False,"(122, 60)",143,143
235,img235.png,circle,"(243, 295)",11,"(0.13333333333333333, 0.5647058823529412, 0.16862745098039217)",0,False,"(232, 284)",22,22
236,img236.png,circle,"(390, 310)",77,"(0.9803921568627451, 0.3843137254901961, 0.6588235294117647)",6,False,"(310, 230)",160,160
237,img237.png,circle,"(183, 262)",29,"(0.7294117647058823, 0.09019607843137255, 0.30980392156862746)",6,False,"(151, 230)",64,64
238,img238.png,circle,"(117, 163)",97,"(0.5372549019607843, 0.33725490196078434, 0.22745098039215686)",6,False,"(17, 63)",200,200
239,img239.png,circle,"(378, 238)",98,"(0.2235294117647059, 0.8705882352941177, 0.9333333333333333)",8,False,"(276, 136)",204,204
240,img240.png,circle,"(58, 212)",38,"(0.6431372549019608, 0.5529411764705883, 0.47058823529411764)",-1,True,"(21, 175)",75,75
241,img241.png,circle,"(217, 119)",118,"(0.7294117647058823, 0.5568627450980392, 0.9921568627450981)",0,False,"(99, 1)",236,236
242,img242.png,circle,"(449, 361)",50,"(0.9019607843137255, 0.1450980392156863, 0.35294117647058826)",2,False,"(398, 310)",102,102
243,img243.png,circle,"(311, 192)",100,"(0.8941176470588236, 0.06274509803921569, 0.9490196078431372)",4,False,"(209, 90)",204,204
244,img244.png,circle,"(113, 299)",3,"(0.27058823529411763, 0.4, 0.3215686274509804)",9,False,"(106, 292)",15,15
245,img245.png,circle,"(69, 182)",27,"(0.3568627450980392, 0.9921568627450981, 0.3333333333333333)",3,False,"(41, 154)",57,57
246,img246.png,circle,"(111, 256)",90,"(0.3568627450980392, 0.1450980392156863, 0.12941176470588237)",3,False,"(20, 165)",183,183
247,img247.png,circle,"(483, 235)",27,"(0.12941176470588237, 0.19607843137254902, 0.4470588235294118)",3,False,"(455, 207)",57,57
248,img248.png,circle,"(393, 163)",8,"(0.20784313725490197, 0.792156862745098, 0.3607843137254902)",6,False,"(382, 152)",22,22
249,img249.png,circle,"(277, 341)",62,"(0.6274509803921569, 0.1568627450980392, 0.8156862745098039)",10,False,"(210, 274)",134,134
250,img250.png,circle,"(331, 342)",41,"(0.4117647058823529, 0.38823529411764707, 0.403921568627451)",6,False,"(287, 298)",88,88
251,img251.png,circle,"(100, 121)",87,"(0.6274509803921569, 0.5019607843137255, 0.6901960784313725)",-1,True,"(14, 35)",173,173
252,img252.png,circle,"(390, 305)",112,"(0.5294117647058824, 0.24313725490196078, 0.30196078431372547)",-1,True,"(279, 194)",223,223
253,img253.png,circle,"(220, 285)",99,"(0.07058823529411765, 0.5098039215686274, 0.36470588235294116)",2,False,"(120, 185)",200,200
254,img254.png,circle,"(136, 127)",122,"(0.6196078431372549, 0.8235294117647058, 0.4235294117647059)",9,False,"(10, 1)",253,253
255,img255.png,circle,"(276, 188)",122,"(0.03529411764705882, 0.27058823529411763, 0.21176470588235294)",8,False,"(150, 62)",252,252
256,img256.png,circle,"(74, 58)",53,"(0.4745098039215686, 0.20392156862745098, 0.4980392156862745)",1,False,"(21, 5)",107,107
257,img257.png,circle,"(161, 248)",36,"(0.9215686274509803, 0.1607843137254902, 0.2)",8,False,"(121, 208)",80,80
258,img258.png,circle,"(473, 480)",19,"(0.3215686274509804, 0.16862745098039217, 0.3843137254901961)",1,False,"(454, 461)",39,39
259,img259.png,circle,"(436, 171)",27,"(0.08627450980392157, 0.6431372549019608, 0.5764705882352941)",1,False,"(409, 144)",55,55
260,img260.png,circle,"(215, 278)",108,"(0.5607843137254902, 0.8352941176470589, 0.09019607843137255)",-1,True,"(108, 171)",215,215
261,img261.png,circle,"(240, 214)",98,"(0.2196078431372549, 0.3686274509803922, 0.011764705882352941)",-1,True,"(143, 117)",195,195
262,img262.png,circle,"(310, 184)",124,"(0.7254901960784313, 0.4549019607843137, 0.0196078431372549)",6,False,"(183, 57)",254,254
263,img263.png,circle,"(37, 254)",34,"(0.09019607843137255, 0.7019607843137254, 0.0392156862745098)",0,False,"(3, 220)",68,68
264,img264.png,circle,"(396, 176)",84,"(0.8705882352941177, 0.6274509803921569, 0.4588235294117647)",7,False,"(309, 89)",175,175
265,img265.png,circle,"(194, 292)",49,"(0.10196078431372549, 0.5333333333333333, 0.7333333333333333)",1,False,"(145, 243)",99,99
266,img266.png,circle,"(379, 260)",112,"(0.6941176470588235, 0.00392156862745098, 0.17254901960784313)",3,False,"(266, 147)",227,227
267,img267.png,circle,"(377, 329)",118,"(0.803921568627451, 0.803921568627451, 0.20392156862745098)",1,False,"(259, 211)",237,237
268,img268.png,circle,"(254, 246)",60,"(0.47058823529411764, 0.5882352941176471, 0.9450980392156862)",10,False,"(189, 181)",130,130
269,img269.png,circle,"(396, 414)",7,"(0.13725490196078433, 0.24313725490196078, 0.9921568627450981)",2,False,"(388, 406)",16,16
270,img270.png,circle,"(417, 168)",57,"(0.00784313725490196, 0.4117647058823529, 0.08627450980392157)",7,False,"(357, 108)",121,121
271,img271.png,circle,"(339, 371)",68,"(0.058823529411764705, 0.43137254901960786, 0.12549019607843137)",8,False,"(267, 299)",144,144
272,img272.png,circle,"(248, 246)",10,"(0.9882352941176471, 0.24705882352941178, 0.32941176470588235)",0,False,"(238, 236)",20,20
273,img273.png,circle,"(103, 60)",55,"(0.9490196078431372, 0.8784313725490196, 0.8862745098039215)",5,False,"(46, 3)",115,115
274,img274.png,circle,"(373, 94)",51,"(0.6627450980392157, 0.11372549019607843, 0.5607843137254902)",4,False,"(320, 41)",106,106
275,img275.png,circle,"(465, 435)",40,"(0.4196078431372549, 0.0, 0.3568627450980392)",2,False,"(424, 394)",82,82
276,img276.png,circle,"(106, 286)",59,"(0.09411764705882353, 0.20392156862745098, 0.6313725490196078)",7,False,"(44, 224)",125,125
277,img277.png,circle,"(280, 310)",123,"(0.8941176470588236, 0.38823529411764707, 0.9019607843137255)",1,False,"(157, 187)",247,247
278,img278.png,circle,"(445, 241)",29,"(0.8431372549019608, 0.06666666666666667, 0.6901960784313725)",6,False,"(413, 209)",64,64
279,img279.png,circle,"(248, 392)",71,"(0.47058823529411764, 0.5411764705882353, 0.6)",6,False,"(174, 318)",148,148
280,img280.png,circle,"(285, 435)",28,"(0.00784313725490196, 0.18823529411764706, 0.8431372549019608)",2,False,"(256, 406)",58,58
281,img281.png,circle,"(264, 202)",122,"(0.36470588235294116, 0.4588235294117647, 0.6274509803921569)",5,False,"(140, 78)",249,249
282,img282.png,circle,"(181, 154)",2,"(0.8352941176470589, 0.7294117647058823, 0.8392156862745098)",6,False,"(176, 149)",10,10
283,img283.png,circle,"(420, 444)",47,"(0.6705882352941176, 0.48627450980392156, 0.4745098039215686)",7,False,"(370, 394)",101,101
284,img284.png,circle,"(121, 351)",82,"(0.4745098039215686, 0.38823529411764707, 0.3411764705882353)",8,False,"(35, 265)",172,172
285,img285.png,circle,"(155, 287)",57,"(0.4392156862745098, 0.8196078431372549, 0.4196078431372549)",9,False,"(94, 226)",123,123
286,img286.png,circle,"(224, 138)",90,"(0.7254901960784313, 0.6666666666666666, 0.08235294117647059)",1,False,"(134, 48)",181,181
287,img287.png,circle,"(214, 432)",61,"(0.6745098039215687, 0.9176470588235294, 0.5098039215686274)",-1,True,"(154, 372)",121,121
288,img288.png,circle,"(197, 325)",122,"(0.09411764705882353, 0.7019607843137254, 0.5529411764705883)",9,False,"(71, 199)",253,253
289,img289.png,circle,"(344, 180)",101,"(0.6352941176470588, 0.08235294117647059, 0.25098039215686274)",1,False,"(243, 79)",203,203
290,img290.png,circle,"(323, 190)",114,"(0.5568627450980392, 0.24313725490196078, 0.8666666666666667)",4,False,"(207, 74)",232,232
291,img291.png,circle,"(267, 126)",37,"(0.2, 0.9921568627450981, 0.19607843137254902)",1,False,"(230, 89)",75,75
292,img292.png,circle,"(83, 427)",63,"(0.050980392156862744, 0.40784313725490196, 0.11372549019607843)",8,False,"(16, 360)",134,134
293,img293.png,circle,"(39, 274)",19,"(0.26666666666666666, 0.6313725490196078, 0.10980392156862745)",7,False,"(17, 252)",45,45
294,img294.png,circle,"(493, 422)",16,"(0.22745098039215686, 0.4588235294117647, 0.9607843137254902)",4,False,"(475, 404)",36,36
295,img295.png,circle,"(377, 174)",114,"(0.7843137254901961, 0.07450980392156863, 0.30980392156862746)",2,False,"(262, 59)",230,230
296,img296.png,circle,"(60, 95)",52,"(0.30196078431372547, 0.7490196078431373, 0.8156862745098039)",-1,True,"(9, 44)",103,103
297,img297.png,circle,"(170, 252)",126,"(0.9529411764705882, 0.7019607843137254, 0.34509803921568627)",4,False,"(42, 124)",256,256
298,img298.png,circle,"(187, 259)",117,"(0.5568627450980392, 0.3686274509803922, 0.4549019607843137)",9,False,"(66, 138)",243,243
299,img299.png,circle,"(331, 168)",79,"(0.2901960784313726, 0.37254901960784315, 0.7529411764705882)",2,False,"(251, 88)",160,160
300,img300.png,circle,"(76, 273)",6,"(0.49019607843137253, 0.611764705882353, 0.34901960784313724)",7,False,"(67, 264)",19,19
301,img301.png,circle,"(205, 123)",69,"(0.5137254901960784, 0.2196078431372549, 0.23921568627450981)",2,False,"(135, 53)",140,140
302,img302.png,circle,"(456, 225)",21,"(0.027450980392156862, 0.4117647058823529, 0.4235294117647059)",4,False,"(433, 202)",46,46
303,img303.png,circle,"(139, 124)",123,"(0.9882352941176471, 0.8901960784313725, 0.08627450980392157)",3,False,"(15, 0)",249,249
304,img304.png,circle,"(235, 156)",85,"(0.10196078431372549, 0.5137254901960784, 0.44313725490196076)",4,False,"(148, 69)",174,174
305,img305.png,circle,"(343, 406)",62,"(0.8470588235294118, 0.9921568627450981, 0.41568627450980394)",1,False,"(281, 344)",125,125
306,img306.png,circle,"(413, 378)",79,"(0.40784313725490196, 0.8431372549019608, 0.7215686274509804)",6,False,"(331, 296)",164,164
307,img307.png,circle,"(367, 111)",40,"(0.996078431372549, 0.36470588235294116, 0.9921568627450981)",5,False,"(325, 69)",85,85
308,img308.png,circle,"(135, 296)",120,"(0.984313725490196, 0.7254901960784313, 0.792156862745098)",0,False,"(15, 176)",240,240
309,img309.png,circle,"(250, 392)",118,"(0.09019607843137255, 0.13725490196078433, 0.5882352941176471)",4,False,"(130, 272)",240,240
310,img310.png,circle,"(215, 216)",11,"(0.5411764705882353, 0.8392156862745098, 0.1843137254901961)",0,False,"(204, 205)",22,22
311,img311.png,circle,"(149, 340)",48,"(0.9803921568627451, 0.6509803921568628, 0.09411764705882353)",4,False,"(99, 290)",100,100
312,img312.png,circle,"(435, 254)",30,"(0.4470588235294118, 0.7686274509803922, 0.5607843137254902)",2,False,"(404, 223)",62,62
313,img313.png,circle,"(158, 182)",15,"(0.7803921568627451, 0.8509803921568627, 0.6078431372549019)",5,False,"(141, 165)",35,35
314,img314.png,circle,"(337, 339)",81,"(0.37254901960784315, 0.8313725490196079, 0.8549019607843137)",4,False,"(254, 256)",166,166
315,img315.png,circle,"(145, 385)",106,"(0.788235294117647, 0.25882352941176473, 0.9529411764705882)",10,False,"(34, 274)",222,222
316,img316.png,circle,"(183, 270)",19,"(0.4117647058823529, 0.5647058823529412, 0.7764705882352941)",-1,True,"(165, 252)",37,37
317,img317.png,circle,"(232, 305)",106,"(0.22745098039215686, 0.6431372549019608, 0.12156862745098039)",8,False,"(122, 195)",220,220
318,img318.png,circle,"(280, 232)",94,"(0.592156862745098, 0.6, 0.6039215686274509)",4,False,"(184, 136)",192,192
319,img319.png,circle,"(220, 204)",51,"(0.6392156862745098, 0.6588235294117647, 0.2)",3,False,"(168, 152)",105,105
320,img320.png,circle,"(271, 317)",73,"(0.0196078431372549, 0.807843137254902, 0.4745098039215686)",6,False,"(195, 241)",152,152
321,img321.png,circle,"(138, 234)",37,"(0.5411764705882353, 0.5568627450980392, 0.09803921568627451)",0,False,"(101, 197)",74,74
322,img322.png,circle,"(72, 391)",22,"(0.12941176470588237, 0.9921568627450981, 0.6196078431372549)",4,False,"(48, 367)",48,48
323,img323.png,circle,"(48, 441)",45,"(0.8392156862745098, 0.21176470588235294, 0.803921568627451)",-1,True,"(4, 397)",89,89
324,img324.png,circle,"(102, 50)",32,"(0.6901960784313725, 0.7843137254901961, 0.9568627450980393)",8,False,"(66, 14)",72,72
325,img325.png,circle,"(395, 216)",61,"(0.6431372549019608, 0.25882352941176473, 0.9215686274509803)",7,False,"(331, 152)",129,129
326,img326.png,circle,"(362, 227)",57,"(1.0, 0.2784313725490196, 0.23921568627450981)",8,False,"(301, 166)",122,122
327,img327.png,circle,"(77, 302)",63,"(0.0784313725490196, 0.592156862745098, 0.4)",3,False,"(13, 238)",129,129
328,img328.png,circle,"(485, 149)",1,"(0.0196078431372549, 0.7098039215686275, 0.7686274509803922)",-1,True,"(485, 149)",1,1
329,img329.png,circle,"(237, 353)",49,"(0.6352941176470588, 0.9254901960784314, 0.9098039215686274)",3,False,"(187, 303)",101,101
330,img330.png,circle,"(259, 314)",104,"(0.5803921568627451, 0.8745098039215686, 0.3411764705882353)",4,False,"(153, 208)",212,212
331,img331.png,circle,"(368, 309)",71,"(0.44313725490196076, 0.3607843137254902, 0.5137254901960784)",2,False,"(296, 237)",144,144
332,img332.png,circle,"(147, 387)",124,"(0.5176470588235295, 0.09019607843137255, 0.8156862745098039)",1,False,"(23, 263)",249,249
333,img333.png,circle,"(134, 134)",76,"(0.36470588235294116, 0.9803921568627451, 0.5568627450980392)",-1,True,"(59, 59)",151,151
334,img334.png,circle,"(492, 324)",15,"(0.7686274509803922, 0.027450980392156862, 0.9294117647058824)",3,False,"(476, 308)",33,33
335,img335.png,circle,"(149, 323)",90,"(0.21176470588235294, 0.23137254901960785, 0.8117647058823529)",3,False,"(58, 232)",183,183
336,img336.png,circle,"(90, 339)",86,"(0.6078431372549019, 0.3215686274509804, 0.6078431372549019)",5,False,"(2, 251)",177,177
337,img337.png,circle,"(436, 365)",74,"(0.9137254901960784, 0.9882352941176471, 0.3607843137254902)",2,False,"(361, 290)",150,150
338,img338.png,circle,"(336, 146)",78,"(0.16862745098039217, 0.9372549019607843, 1.0)",4,False,"(256, 66)",160,160
339,img339.png,circle,"(278, 416)",56,"(0.16862745098039217, 0.7607843137254902, 0.6078431372549019)",-1,True,"(223, 361)",111,111
340,img340.png,circle,"(370, 140)",56,"(0.3058823529411765, 0.0, 0.996078431372549)",0,False,"(314, 84)",112,112
341,img341.png,circle,"(337, 340)",102,"(0.6901960784313725, 0.7764705882352941, 0.9921568627450981)",8,False,"(231, 234)",212,212
342,img342.png,circle,"(361, 156)",84,"(0.7215686274509804, 0.6039215686274509, 0.15294117647058825)",4,False,"(275, 70)",172,172
343,img343.png,circle,"(335, 270)",110,"(0.49411764705882355, 0.27450980392156865, 0.3254901960784314)",10,False,"(220, 155)",230,230
344,img344.png,circle,"(303, 403)",44,"(0.7333333333333333, 0.42745098039215684, 0.06666666666666667)",10,False,"(254, 354)",98,98
345,img345.png,circle,"(457, 130)",16,"(0.7411764705882353, 0.19607843137254902, 0.792156862745098)",1,False,"(441, 114)",33,33
346,img346.png,circle,"(121, 79)",13,"(0.9568627450980393, 0.6, 0.9058823529411765)",9,False,"(104, 62)",35,35
347,img347.png,circle,"(66, 199)",63,"(0.9686274509803922, 0.6274509803921569, 0.058823529411764705)",1,False,"(3, 136)",127,127
348,img348.png,circle,"(279, 283)",111,"(0.5215686274509804, 0.7411764705882353, 0.5372549019607843)",10,False,"(163, 167)",232,232
349,img349.png,circle,"(360, 397)",104,"(0.9411764705882353, 0.5490196078431373, 0.9529411764705882)",2,False,"(255, 292)",210,210
